playerNr,groupNr,subjectNr,period,check,prolificID,orderEnvs1,orderEnvs2,orderEnvs3,counter1,counter2,counter3,orderRounds,thisRound,treatment,gemPresent,socialInfo,points,refreshTaskCount,clickedCells,totalPoints,thisEnv,consent,rnd_decI,counterEnv1ng,qR1,qR2,qR3,newvar,strategy,general,age,gender,time_check,time_welcome,time_consent,time_i1,time_i2,time_i3,time_i4,time_i5,time_i6,time_i7,time_i8,time_i9,time_i10,time_iend,time_quiz,time_play.(old),time_play,time_break,time_Questionnaire,time_end,time_376482
49,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1650,NA,1,"22,35,37,52,19,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34","-40,52,-30,4,-16,49,-13,-49,52,-59,36,0,47,30,38,45,41,36,-31,-36,-36,7,8,-26,13",NA,"27,48,46,36,38,5,6,20,35,62,52,23,10,17,25,33,41,49,57,9,18,30,31,32,22",122,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2195,NA,0,"64,57,8,8,8,21,21,21,21,21,21,21,18,18,18,18,18,21,21,21,21,21,21,21,21","23,21,26,18,28,12,13,28,14,30,28,16,25,12,25,14,26,19,25,26,16,13,20,16,11",NA,"29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29",505,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1625,NA,1,"11,34,54,44,22,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20","21,22,22,21,50,52,51,48,51,50,50,51,49,49,51,246,253,254,254,264,246,266,242,253,252",NA,"35,35,35,35,28,28,28,28,28,28,28,28,28,28,28,21,21,21,21,21,21,21,21,21,21",3168,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,921,NA,0,"61,27,31,38,39,47,14,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11","-34,-28,-19,21,20,22,22,0,-8,38,29,67,32,37,75,54,60,61,40,63,64,74,68,28,47",NA,"27,36,31,47,47,47,47,53,15,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12",833,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,0,0,1,esuoh,0,NA,NA,NA,NA,NA,NA,"408,868,800,1625,343,254,1650,1912,1639,1244,1434,838",408,0,0,"24,45,8,15,22,29,1,10,57,33,25,13,6,48,55,6,6,6,6,6,6,6,6,6,6","29,23,7,-50,-25,48,-19,-33,-12,-5,-37,-37,-35,50,45,-12,54,-48,-37,18,16,58,58,35,58",0,"11,28,45,30,30,15,40,2,2,25,58,58,58,21,7,41,55,56,56,61,43,7,7,4,32",149,5,0,10,0,3,2,2,2,NA,NA,NA,NA,9,6,9,35,10,7,8,19,5,21,8,16,5,57,10,NA,NA,NA,NA,NA,NA
50,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,868,NA,1,"31,27,38,14,9,41,41,41,41,62,58,9,9,9,9,9,9,9,9,9,9,9,9,9,9","13,-38,51,-24,-41,50,28,-28,22,-44,-41,-22,20,-15,-46,-60,-48,4,52,-24,37,65,51,-11,-37",NA,"19,28,37,46,55,64,10,1,33,43,43,43,59,30,55,55,55,15,5,1,10,10,12,30,28",-86,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,800,NA,0,"36,35,34,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11","-2,-26,15,-31,-30,-43,-38,-3,14,73,72,43,51,67,55,36,-14,21,-55,-38,41,-34,-35,-37,-57",NA,"30,35,45,37,36,35,35,37,20,12,12,12,12,12,14,16,40,47,54,54,50,25,25,25,18",45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1625,NA,1,"11,34,54,44,22,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20","2,56,50,28,37,-39,-16,-51,250,-49,253,-35,-50,-66,-28,53,-22,268,253,260,17,-57,-9,36,-9",NA,"22,29,36,43,50,57,15,8,21,8,21,6,5,5,5,3,10,21,21,21,47,52,53,31,24",1132,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,343,NA,1,"28,64,40,41,13,8,40,40,40,40,40,40,25,51,44,58,57,57,57,57,57,57,57,57,58","30,1,-11,-1,19,-6,23,32,-6,-65,-45,-35,-37,-51,-34,-51,-58,18,21,-52,-45,-7,-12,0,241",NA,"8,15,22,29,36,43,50,57,49,33,33,26,26,19,45,52,52,59,47,39,13,3,10,54,58",-131,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,254,NA,0,"31,29,44,44,44,44,47,47,6,19,19,19,19,44,44,44,44,44,44,44,44,44,44,44,44","5,-24,49,-69,42,29,53,9,34,27,-15,-9,26,23,52,-3,26,-54,-49,-63,-35,51,-31,44,-37",NA,"1,10,19,28,37,46,55,48,45,64,15,22,20,20,35,31,50,52,52,12,12,39,33,49,6",81,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1650,NA,1,"22,35,37,52,19,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34","39,45,-43,-60,-41,-59,-57,-9,48,51,48,15,2,34,-20,45,34,37,-35,-28,-33,11,-15,-53,-58",NA,"1,10,19,28,37,37,19,43,35,35,35,22,31,39,28,55,60,33,26,12,12,14,8,46,37",-102,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA
50,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1912,NA,1,"45,54,46,47,48,55,39,38,30,37,53,61,52,60,60,60,60,60,60,60,60,60,60,60,60","-25,-17,9,-5,-3,-13,-55,-11,-60,-59,-51,21,-53,-75,-55,255,-12,-32,-37,-37,27,9,30,25,-53",NA,"64,55,46,37,28,19,10,1,10,10,30,23,43,43,43,60,44,21,13,7,16,33,50,48,10",-277,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1639,NA,1,"16,41,5,9,9,9,9,9,9,16,16,16,16,16,16,45,20,1,7,16,16,39,60,35,16","21,41,-47,-62,-46,36,23,236,24,3,3,50,-15,-53,-47,-12,-20,3,-50,-49,-38,16,39,20,-4",NA,"46,28,18,18,18,9,21,23,51,41,4,16,48,48,48,48,45,30,3,3,7,35,39,60,34",72,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1244,NA,1,"27,4,39,49,49,49,49,49,49,49,49,49,14,17,53,7,53,53,53,49,49,49,49,49,49","-52,-50,-22,28,35,34,-6,8,-10,-42,-16,50,27,-28,-41,-41,-37,35,58,6,35,47,51,23,21",NA,"10,10,20,30,47,49,43,26,14,8,8,40,53,59,59,59,59,63,40,26,53,49,17,4,4",113,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1434,NA,1,"17,59,39,28,22,6,2,34,41,55,55,55,55,55,55,55,52,52,52,52,52,52,52,52,52","-37,19,-5,50,33,34,-8,0,-11,8,24,-52,-53,-43,50,38,23,23,26,50,-1,-12,23,38,-24",NA,"10,28,22,53,29,23,7,3,35,42,56,47,47,47,56,56,56,56,56,56,51,37,28,23,13",193,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,838,NA,0,"30,30,30,30,30,30,30,44,44,44,44,44,44,44,55,18,18,18,18,18,18,18,18,18,18","18,37,38,-42,-52,14,-49,-62,-46,50,-29,30,-35,7,-37,-36,50,-7,4,42,10,-31,9,-37,36",NA,"39,31,31,21,21,28,15,15,15,45,35,19,6,3,55,55,26,49,19,19,50,10,14,62,44",-118,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0,0,1,esuoh,0,NA,NA,NA,NA,NA,NA,"795,408,921,376,332,335,1639,905,2195,504,254,1244",795,0,1,"27,27,27,27,27,27,27,27,27,27,22,30,46,46,22,45,45,45,45,45,45,45,45,45,45","-28,34,-41,45,41,41,23,24,47,33,28,49,39,36,27,48,36,43,32,28,36,34,36,37,34",0,"53,1,28,50,50,50,50,50,50,50,50,50,50,50,50,50,1,50,50,50,1,1,1,1,1",762,3,0,8,0,3,2,2,2,NA,NA,NA,NA,863,41,151,207,1393,6,158,22,12,44,12,65,29,32,35,NA,NA,NA,NA,NA,NA
51,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,408,NA,0,"24,45,8,15,22,29,1,10,57,33,25,13,6,48,55,6,6,6,6,6,6,6,6,6,6","-20,-16,20,-4,55,14,45,20,45,49,20,49,33,15,34,12,56,41,59,44,60,12,36,15,46",NA,"10,25,1,57,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8",740,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,921,NA,0,"61,27,31,38,39,47,14,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11","20,-34,-6,12,49,50,50,51,48,51,52,51,52,51,50,50,50,51,50,49,50,52,51,50,49",NA,"8,64,1,57,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49",1049,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,376,NA,1,"30,30,30,30,30,30,28,19,19,19,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36","50,49,51,50,49,49,50,51,49,51,48,49,50,51,49,49,50,48,48,50,51,50,50,50,50",NA,"64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64",1242,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,332,NA,1,"28,14,10,10,10,10,10,10,53,30,43,26,26,12,63,63,63,63,63,63,63,63,63,63,63","50,48,51,49,51,52,51,51,51,51,52,51,48,50,50,49,51,51,51,49,50,49,51,52,49",NA,"64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64",1258,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,335,NA,1,"28,50,30,53,51,45,21,17,35,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60","-31,-21,49,262,262,262,261,264,264,264,260,261,263,262,260,261,263,262,264,261,263,264,263,263,262",NA,"64,1,8,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57",5768,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1639,NA,1,"16,41,5,9,9,9,9,9,9,16,16,16,16,16,16,45,20,1,7,16,16,39,60,35,16","-52,-67,-31,-23,43,-8,-35,51,49,50,49,48,51,49,52,48,52,48,51,49,52,52,49,49,49",NA,"64,57,1,8,9,56,49,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16",725,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA
51,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,905,NA,1,"37,37,34,34,34,34,34,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20","-40,-50,-23,-37,20,10,-22,-56,59,43,56,59,56,49,51,58,49,50,60,58,56,56,57,54,57",NA,"64,8,1,57,35,31,10,6,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36",730,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2195,NA,0,"64,57,8,8,8,21,21,21,21,21,21,21,18,18,18,18,18,21,21,21,21,21,21,21,21","0,-21,-17,21,-64,22,46,13,56,41,53,36,52,60,39,42,53,53,61,43,52,57,62,53,46",NA,"64,1,8,57,58,9,7,16,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7",859,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,504,NA,1,"28,36,29,37,11,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51","261,264,262,262,261,263,261,264,261,263,263,261,263,263,264,264,263,263,264,261,264,264,263,262,262",NA,"64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64",6566,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,254,NA,0,"31,29,44,44,44,44,47,47,6,19,19,19,19,44,44,44,44,44,44,44,44,44,44,44,44","28,-49,26,8,36,6,21,46,-34,-20,-45,40,39,34,26,39,28,27,42,36,34,42,32,38,29",NA,"64,57,8,1,56,48,63,2,9,7,16,2,2,2,2,2,2,2,2,2,2,2,2,2,2",509,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1244,NA,1,"27,4,39,49,49,49,49,49,49,49,49,49,14,17,53,7,53,53,53,49,49,49,49,49,49","-61,-19,-33,51,52,49,50,52,50,49,51,51,51,50,51,51,51,51,49,50,52,51,51,51,48",NA,"64,8,1,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57",999,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,0,0,1,esuoh,0,NA,NA,NA,NA,NA,NA,"1639,2195,1434,1650,1899,335,800,868,795,254,1625,1177",1639,0,1,"16,41,5,9,9,9,9,9,9,16,16,16,16,16,16,45,20,1,7,16,16,39,60,35,16","8,-40,29,-42,-44,-45,-45,14,40,22,20,21,-46,-49,26,46,32,46,46,48,-25,-43,35,-21,52",1,"13,30,43,30,30,30,30,15,43,55,36,55,18,18,10,24,24,24,53,53,58,41,25,11,29",85,9,0,5,0,3,2,2,2,NA,NA,NA,NA,8,2307,35,17,16,6,10,15,16,16,9,22,5,48,28,NA,NA,NA,NA,NA,NA
52,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2195,NA,0,"64,57,8,8,8,21,21,21,21,21,21,21,18,18,18,18,18,21,21,21,21,21,21,21,21","-42,-20,-8,62,46,54,34,10,-1,33,-1,40,37,-32,-10,-35,-13,7,-50,-49,-23,13,23,7,9",NA,"15,21,35,47,47,47,44,50,11,18,50,18,44,6,32,62,38,28,33,33,1,28,4,3,3",91,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1434,NA,1,"17,59,39,28,22,6,2,34,41,55,55,55,55,55,55,55,52,52,52,52,52,52,52,52,52","-6,-37,-33,49,16,33,36,67,23,37,12,16,22,-9,52,65,-1,29,-20,52,56,9,5,10,22",NA,"7,13,18,53,45,45,39,39,30,23,30,30,28,35,27,27,3,3,15,32,32,42,42,33,33",505,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1650,NA,1,"22,35,37,52,19,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34","-10,13,-18,13,-49,-60,14,18,12,-36,-27,62,10,-48,-60,-6,-31,51,48,51,22,23,50,51,52",NA,"15,22,23,36,20,28,22,36,34,18,27,39,36,44,46,38,12,35,35,35,11,11,5,5,5",145,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,NA,0,"8,57,64,1,37,36,28,29,43,44,35,52,45,45,45,48,31,31,36,36,36,36,36,36,36","28,52,-20,40,41,-35,-49,40,-7,24,-65,15,36,-6,-20,44,8,9,-17,12,26,40,46,52,53",NA,"15,18,9,19,11,10,20,27,26,36,35,36,36,25,17,11,42,42,34,43,43,37,37,37,37",347,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,335,NA,1,"28,50,30,53,51,45,21,17,35,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60","-57,-20,12,-44,-62,28,50,33,52,57,36,243,265,254,264,-16,31,30,261,257,45,40,-43,65,43",NA,"22,19,42,34,43,50,42,42,42,59,50,60,60,60,60,51,50,50,60,60,50,50,61,52,52",1824,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,800,NA,0,"36,35,34,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11","-32,2,-27,-36,5,74,71,74,65,66,39,28,51,45,40,37,65,51,39,49,74,50,28,31,44",NA,"30,22,36,27,22,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12",933,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
52,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,868,NA,1,"31,27,38,14,9,41,41,41,41,62,58,9,9,9,9,9,9,9,9,9,9,9,9,9,9","-1,45,60,45,65,50,64,55,58,53,63,58,54,65,38,42,44,42,62,44,60,39,46,36,38",NA,"15,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,10,10,21,21,21,21,21,21,21",1225,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,795,NA,1,"27,27,27,27,27,27,27,27,27,27,22,30,46,46,22,45,45,45,45,45,45,45,45,45,45","64,51,70,29,-59,72,65,25,53,-35,-11,44,44,47,37,68,45,55,59,240,243,237,243,233,235",NA,"23,23,23,23,28,23,23,23,23,22,15,24,24,24,24,23,23,23,23,46,46,46,46,46,46",2154,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,254,NA,0,"31,29,44,44,44,44,47,47,6,19,19,19,19,44,44,44,44,44,44,44,44,44,44,44,44","-42,-6,-34,-35,-8,-21,31,26,10,-6,22,6,11,5,27,24,45,26,44,43,23,27,38,33,45",NA,"15,22,30,27,10,25,49,49,59,51,50,41,42,41,20,45,49,49,49,49,45,49,49,49,49",334,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1625,NA,1,"11,34,54,44,22,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20","39,6,25,46,32,33,33,31,50,266,253,248,242,249,269,269,261,262,246,268,247,247,243,244,258",NA,"23,20,23,23,23,23,23,23,23,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21",4367,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1177,NA,1,"63,63,22,22,44,35,58,54,54,54,54,54,37,38,38,38,38,38,38,48,20,19,27,27,27","-2,-39,-20,-5,50,50,50,50,51,51,49,51,34,37,-23,49,49,52,56,53,37,37,51,50,51",NA,"22,19,20,21,36,36,36,36,36,36,36,36,54,54,37,36,36,36,38,38,38,38,36,36,36",869,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,0,0,1,esuoh,0,NA,NA,NA,NA,NA,NA,"800,795,2195,1434,468,1177,1899,254,376,504,905,335",800,0,0,"36,35,34,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11","-4,-22,-30,45,-15,-14,27,-20,-9,-41,-48,-48,-45,44,35,26,26,36,-5,15,-49,20,-56,-17,-57",0,"22,36,36,46,36,13,10,51,53,48,48,48,48,24,16,12,23,32,31,40,39,47,55,63,64",-206,1,0,12,0,3,2,2,2,NA,NA,NA,NA,11,7,21,44,12,7,10,20,9,31,13,19,7,17,19,NA,NA,NA,NA,NA,NA
53,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,795,NA,1,"27,27,27,27,27,27,27,27,27,27,22,30,46,46,22,45,45,45,45,45,45,45,45,45,45","35,44,-9,-40,1,-20,-24,-14,-37,5,-15,-7,16,-34,-18,-19,16,-35,-34,-49,-52,38,-32,-31,-42",NA,"1,2,3,28,30,38,38,38,28,36,36,36,36,55,55,14,18,26,26,19,19,20,12,12,13",-357,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2195,NA,0,"64,57,8,8,8,21,21,21,21,21,21,21,18,18,18,18,18,21,21,21,21,21,21,21,21","-28,-18,29,-15,44,3,-23,-30,-16,29,15,15,-7,-11,8,29,49,-36,-45,-40,10,47,4,0,5",NA,"10,10,19,27,20,28,27,27,27,36,28,29,30,30,38,46,54,53,53,53,50,51,59,59,59",18,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1434,NA,1,"17,59,39,28,22,6,2,34,41,55,55,55,55,55,55,55,52,52,52,52,52,52,52,52,52","-27,48,-29,-33,-38,-38,-48,-35,-22,49,52,51,52,51,50,48,48,50,52,50,51,51,51,50,50",NA,"1,64,1,1,1,1,1,1,1,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64",584,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
